SITECODE,LCODE,SDATE,SECTION,FIELDNAME,VALUE
T07,1,04-Jun-97,5,99,1
T07,1,04-Jun-97,6,XX,0
T07,1,10-Jun-97,1,99,4
T07,1,10-Jun-97,2,99,2
T07,1,10-Jun-97,3,29,5
T07,1,10-Jun-97,4,2,1
T07,1,10-Jun-97,4,29,4
T07,1,10-Jun-97,4,99,1
T07,1,10-Jun-97,5,29,1
T07,1,10-Jun-97,5,99,1
T07,1,10-Jun-97,6,XX,0
T07,1,20-Jun-97,1,100,2
T07,1,20-Jun-97,2,100,1
T07,1,20-Jun-97,3,XX,0
T07,1,20-Jun-97,4,29,3
T07,1,20-Jun-97,4,99,1
T07,1,20-Jun-97,5,XX,0
T07,1,20-Jun-97,6,XX,0
T07,1,08-Jul-97,1,XX,0
T07,1,08-Jul-97,2,XX,0
T07,1,08-Jul-97,3,99,2
T07,1,08-Jul-97,4,29,2
T07,1,08-Jul-97,5,XX,0
T07,1,08-Jul-97,6,99,2
T07,1,29-Jul-97,1,2,6
T07,1,29-Jul-97,2,75,1
T07,1,29-Jul-97,2,99,3
T07,1,29-Jul-97,3,XX,0
T07,1,29-Jul-97,4,XX,0
T07,1,29-Jul-97,5,XX,0
T07,1,29-Jul-97,6,99,4
T07,1,06-Aug-97,1,2,3
T07,1,06-Aug-97,2,2,2
T07,1,06-Aug-97,3,XX,0
T07,1,06-Aug-97,4,2,3
T07,1,06-Aug-97,5,XX,0
T07,1,06-Aug-97,6,XX,0
T07,1,16-Aug-97,1,2,2
T07,1,16-Aug-97,1,99,2
T07,1,16-Aug-97,2,2,7
T07,1,16-Aug-97,2,99,1
T07,1,16-Aug-97,3,XX,0
T07,1,16-Aug-97,4,29,1
T07,1,16-Aug-97,4,99,2
T07,1,16-Aug-97,5,XX,0
T07,1,16-Aug-97,6,2,2
T07,1,16-Aug-97,6,99,1
T07,1,22-Aug-97,1,2,3
T07,1,22-Aug-97,1,99,1
T07,1,22-Aug-97,2,2,1
T07,1,22-Aug-97,2,99,1
T07,1,22-Aug-97,3,XX,0
T07,1,22-Aug-97,4,XX,0
T07,1,22-Aug-97,5,XX,0
T07,1,22-Aug-97,6,XX,0
T07,1,28-Aug-97,1,99,1
T07,1,28-Aug-97,2,2,1
T07,1,28-Aug-97,3,XX,0
T07,1,28-Aug-97,4,99,2
T07,1,28-Aug-97,5,XX,0
T07,1,28-Aug-97,6,XX,0
T07,1,04-Sep-97,1,XX,0
T07,1,04-Sep-97,2,XX,0
T07,1,04-Sep-97,3,XX,0
T07,1,04-Sep-97,4,XX,0
T07,1,04-Sep-97,5,XX,0
T07,1,04-Sep-97,6,XX,0
T07,1,10-Sep-97,1,XX,0
T07,1,10-Sep-97,2,XX,0
T07,1,10-Sep-97,3,99,1
T07,1,10-Sep-97,4,XX,0
T07,1,10-Sep-97,5,XX,0
T07,1,10-Sep-97,6,XX,0
T07,1,21-Apr-98,1,XX,0
T07,1,21-Apr-98,2,XX,0
T07,1,21-Apr-98,3,XX,0
T07,1,21-Apr-98,4,XX,0
T07,1,21-Apr-98,5,XX,0
T07,1,21-Apr-98,6,XX,0
T07,1,27-Apr-98,1,XX,0
T07,1,27-Apr-98,2,XX,0
T07,1,27-Apr-98,3,XX,0
T07,1,27-Apr-98,4,XX,0
T07,1,27-Apr-98,5,XX,0
T07,1,27-Apr-98,6,XX,0
T07,1,01-May-98,1,XX,0
T07,1,01-May-98,2,XX,0
T07,1,01-May-98,3,XX,0
T07,1,01-May-98,4,XX,0
T07,1,01-May-98,5,XX,0
T07,1,01-May-98,6,XX,0
T07,1,08-May-98,1,XX,0
T07,1,08-May-98,2,XX,0
T07,1,08-May-98,3,XX,0
T07,1,08-May-98,4,XX,0
T07,1,08-May-98,5,XX,0
T07,1,08-May-98,6,XX,0
T07,1,13-May-98,1,99,1
T07,1,13-May-98,2,XX,0
T07,1,13-May-98,3,XX,0
T07,1,13-May-98,4,XX,0
T07,1,13-May-98,5,XX,0
T07,1,13-May-98,6,XX,0
T07,1,21-May-98,1,99,1
T07,1,21-May-98,2,XX,0
T07,1,21-May-98,3,XX,0
T07,1,21-May-98,4,XX,0
T07,1,21-May-98,5,XX,0
T07,1,21-May-98,6,XX,0
T07,1,10-Jun-98,1,99,1
T07,1,10-Jun-98,2,XX,0
T07,1,10-Jun-98,3,XX,0
T07,1,10-Jun-98,4,XX,0
T07,1,10-Jun-98,5,XX,0
T07,1,10-Jun-98,6,XX,0
T07,1,19-Jun-98,1,99,2
T07,1,19-Jun-98,2,99,2
T07,1,19-Jun-98,3,XX,0
T07,1,19-Jun-98,4,XX,0
T07,1,19-Jun-98,5,99,1
T07,1,19-Jun-98,6,99,1
T07,1,27-Jun-98,1,XX,0
T07,1,27-Jun-98,2,XX,0
T07,1,27-Jun-98,3,XX,0
T07,1,27-Jun-98,4,XX,0
T07,1,27-Jun-98,5,XX,0
T07,1,27-Jun-98,6,XX,0
T07,1,07-Jul-98,1,XX,0
T07,1,07-Jul-98,2,XX,0
T07,1,07-Jul-98,3,XX,0
T07,1,07-Jul-98,4,XX,0
T07,1,07-Jul-98,5,XX,0
T07,1,07-Jul-98,6,XX,0
T07,1,15-Jul-98,1,99,1
T07,1,15-Jul-98,2,XX,0
T07,1,15-Jul-98,3,XX,0
T07,1,15-Jul-98,4,XX,0
T07,1,15-Jul-98,5,XX,0
T07,1,15-Jul-98,6,XX,0
T07,1,24-Jul-98,1,XX,0
T07,1,24-Jul-98,2,XX,0
T07,1,24-Jul-98,3,XX,0
T07,1,24-Jul-98,4,29,1
T07,1,24-Jul-98,5,XX,0
T07,1,24-Jul-98,6,XX,0
T07,1,31-Jul-98,1,XX,0
T07,1,31-Jul-98,2,XX,0
T07,1,31-Jul-98,3,XX,0
T07,1,31-Jul-98,4,XX,0
T07,1,31-Jul-98,5,XX,0
T07,1,31-Jul-98,6,XX,0
T07,1,05-Aug-98,1,99,1
T07,1,05-Aug-98,2,XX,0
T07,1,05-Aug-98,3,XX,0
T07,1,05-Aug-98,4,XX,0
T07,1,05-Aug-98,5,XX,0
T07,1,05-Aug-98,6,XX,0
T07,1,27-Aug-98,1,XX,0
T07,1,27-Aug-98,2,2,2
T07,1,27-Aug-98,3,XX,0
T07,1,27-Aug-98,4,99,1
T07,1,27-Aug-98,5,99,1
T07,1,27-Aug-98,6,XX,0
T07,1,02-Sep-98,1,99,1
T07,1,02-Sep-98,2,2,3
T07,1,02-Sep-98,3,XX,0
T07,1,02-Sep-98,4,XX,0
T07,1,02-Sep-98,5,XX,0
T07,1,02-Sep-98,6,99,1
T07,1,14-Sep-98,1,99,1
T07,1,14-Sep-98,2,2,2
T07,1,14-Sep-98,3,XX,0
T07,1,14-Sep-98,4,XX,0
T07,1,14-Sep-98,5,XX,0
T07,1,14-Sep-98,6,XX,0
T07,1,17-Sep-98,1,2,1
T07,1,17-Sep-98,2,XX,0
T07,1,17-Sep-98,3,XX,0
T07,1,17-Sep-98,4,XX,0
T07,1,17-Sep-98,5,XX,0
T07,1,17-Sep-98,6,XX,0
T07,1,29-Sep-98,1,XX,0
T07,1,29-Sep-98,2,XX,0
T07,1,29-Sep-98,3,XX,0
T07,1,29-Sep-98,4,XX,0
T07,1,29-Sep-98,5,XX,0
T07,1,29-Sep-98,6,XX,0
T07,1,02-Apr-99,1,2,1
T07,1,02-Apr-99,2,XX,0
T07,1,02-Apr-99,3,2,1
T07,1,02-Apr-99,4,2,1
T07,1,02-Apr-99,5,XX,0
T07,1,02-Apr-99,6,XX,0
T07,1,27-Apr-99,1,XX,0
T07,1,27-Apr-99,2,XX,0
T07,1,27-Apr-99,3,XX,0
T07,1,27-Apr-99,4,XX,0
T07,1,27-Apr-99,5,XX,0
T07,1,27-Apr-99,6,XX,0
T07,1,04-May-99,1,XX,0
T07,1,04-May-99,2,XX,0
T07,1,04-May-99,3,XX,0
T07,1,04-May-99,4,XX,0
T07,1,04-May-99,5,XX,0
T07,1,04-May-99,6,XX,0
T07,1,07-May-99,1,XX,0
T07,1,07-May-99,2,XX,0
T07,1,07-May-99,3,XX,0
T07,1,07-May-99,4,XX,0
T07,1,07-May-99,5,XX,0
T07,1,07-May-99,6,XX,0
T07,1,26-May-99,1,99,1
T07,1,26-May-99,2,99,1
T07,1,26-May-99,3,XX,0
T07,1,26-May-99,4,XX,0
T07,1,26-May-99,5,XX,0
T07,1,26-May-99,6,99,2
T07,1,01-Jun-99,1,99,4
T07,1,01-Jun-99,2,XX,0
T07,1,01-Jun-99,3,99,3
T07,1,01-Jun-99,4,99,2
T07,1,01-Jun-99,5,XX,0
T07,1,01-Jun-99,6,XX,0
T07,1,15-Jun-99,1,99,2
T07,1,15-Jun-99,2,99,2
T07,1,15-Jun-99,3,XX,0
T07,1,15-Jun-99,4,XX,0
T07,1,15-Jun-99,5,XX,0
T07,1,15-Jun-99,6,XX,0
T07,1,24-Jun-99,1,XX,0
T07,1,24-Jun-99,2,XX,0
T07,1,24-Jun-99,3,99,1
T07,1,24-Jun-99,4,99,1
T07,1,24-Jun-99,5,XX,0
T07,1,24-Jun-99,6,XX,0
T07,1,05-Jul-99,1,XX,0
T07,1,05-Jul-99,2,99,3
T07,1,05-Jul-99,3,29,1
T07,1,05-Jul-99,3,99,4
T07,1,05-Jul-99,4,2,1
T07,1,05-Jul-99,4,29,1
T07,1,05-Jul-99,4,99,5
T07,1,05-Jul-99,5,99,1
T07,1,05-Jul-99,6,XX,0
T07,1,13-Jul-99,1,XX,0
T07,1,13-Jul-99,2,XX,0
T07,1,13-Jul-99,3,XX,0
T07,1,13-Jul-99,4,XX,0
T07,1,13-Jul-99,5,XX,0
T07,1,13-Jul-99,6,XX,0
T07,1,19-Jul-99,1,99,1
T07,1,19-Jul-99,2,XX,0
T07,1,19-Jul-99,3,XX,0
T07,1,19-Jul-99,4,XX,0
T07,1,19-Jul-99,5,XX,0
T07,1,19-Jul-99,6,XX,0
T07,1,27-Jul-99,1,XX,0
T07,1,27-Jul-99,2,2,4
T07,1,27-Jul-99,3,29,1
T07,1,27-Jul-99,4,99,1
T07,1,27-Jul-99,5,XX,0
T07,1,27-Jul-99,6,XX,0
T07,1,30-Jul-99,1,XX,0
T07,1,30-Jul-99,2,2,5
T07,1,30-Jul-99,2,99,1
T07,1,30-Jul-99,3,XX,0
T07,1,30-Jul-99,4,XX,0
T07,1,30-Jul-99,5,XX,0
T07,1,30-Jul-99,6,XX,0
T07,1,05-Aug-99,1,XX,0
T07,1,05-Aug-99,2,2,1
T07,1,05-Aug-99,3,XX,0
T07,1,05-Aug-99,4,29,1
T07,1,05-Aug-99,4,99,2
T07,1,05-Aug-99,5,2,1
T07,1,05-Aug-99,5,99,1
T07,1,05-Aug-99,6,99,1
T07,1,12-Aug-99,1,99,1
T07,1,12-Aug-99,2,2,3
T07,1,12-Aug-99,2,84,1
T07,1,12-Aug-99,3,XX,0
T07,1,12-Aug-99,4,99,1
T07,1,12-Aug-99,5,2,1
T07,1,12-Aug-99,6,99,3
T07,1,01-Sep-99,1,100,1
T07,1,01-Sep-99,2,100,2
T07,1,01-Sep-99,2,99,1
T07,1,01-Sep-99,3,XX,0
T07,1,01-Sep-99,4,XX,0
T07,1,01-Sep-99,5,99,3
T07,1,01-Sep-99,6,99,4
T07,1,13-Sep-99,1,XX,0
T07,1,13-Sep-99,2,122,1
T07,1,13-Sep-99,3,XX,0
T07,1,13-Sep-99,4,XX,0
T07,1,13-Sep-99,5,XX,0
T07,1,13-Sep-99,6,XX,0
T07,1,22-Sep-99,1,122,1
T07,1,22-Sep-99,2,XX,0
T07,1,22-Sep-99,3,XX,0
T07,1,22-Sep-99,4,XX,0
T07,1,22-Sep-99,5,XX,0
T07,1,22-Sep-99,6,XX,0
T07,1,11-May-00,1,XX,0
T07,1,11-May-00,2,XX,0
T07,1,11-May-00,3,XX,0
T07,1,11-May-00,4,XX,0
T07,1,11-May-00,5,XX,0
T07,1,11-May-00,6,99,1
T07,1,15-May-00,1,99,2
T07,1,15-May-00,2,99,2
T07,1,15-May-00,3,XX,0
T07,1,15-May-00,4,99,1
T07,1,15-May-00,5,XX,0
T07,1,15-May-00,6,99,2
T07,1,22-May-00,1,99,1
T07,1,22-May-00,2,100,1
T07,1,22-May-00,3,XX,0
T07,1,22-May-00,4,XX,0
T07,1,22-May-00,5,XX,0
T07,1,22-May-00,6,XX,0
T07,1,29-May-00,1,99,2
T07,1,29-May-00,2,99,1
T07,1,29-May-00,3,99,3
T07,1,29-May-00,4,99,7
T07,1,29-May-00,5,99,1
T07,1,29-May-00,6,XX,0
T07,1,07-Jun-00,1,99,1
T07,1,07-Jun-00,2,99,1
T07,1,07-Jun-00,3,99,1
T07,1,07-Jun-00,4,XX,0
T07,1,07-Jun-00,5,XX,0
T07,1,07-Jun-00,6,99,3
T07,1,16-Jun-00,1,99,2
T07,1,16-Jun-00,2,99,4
T07,1,16-Jun-00,3,XX,0
T07,1,16-Jun-00,4,99,3
T07,1,16-Jun-00,5,99,4
T07,1,16-Jun-00,6,99,2
T07,1,19-Jun-00,1,122,1
T07,1,19-Jun-00,1,99,3
T07,1,19-Jun-00,2,99,4
T07,1,19-Jun-00,3,99,2
T07,1,19-Jun-00,4,99,4
T07,1,19-Jun-00,5,99,3
T07,1,19-Jun-00,6,99,1
T07,1,26-Jun-00,1,99,3
T07,1,26-Jun-00,2,99,4
T07,1,26-Jun-00,3,99,3
T07,1,26-Jun-00,4,XX,0
T07,1,26-Jun-00,5,99,1
T07,1,26-Jun-00,6,99,1
T07,1,07-Jul-00,1,XX,0
T07,1,07-Jul-00,2,99,1
T07,1,07-Jul-00,3,2,1
T07,1,07-Jul-00,3,99,2
T07,1,07-Jul-00,4,XX,0
T07,1,07-Jul-00,5,XX,0
T07,1,07-Jul-00,6,XX,0
T07,1,12-Jul-00,1,XX,0
T07,1,12-Jul-00,2,8,2
T07,1,12-Jul-00,3,99,1
T07,1,12-Jul-00,4,122,1
T07,1,12-Jul-00,5,XX,0
T07,1,12-Jul-00,6,XX,0
T07,1,21-Jul-00,1,8,1
T07,1,21-Jul-00,2,29,1
T07,1,21-Jul-00,3,29,1
T07,1,21-Jul-00,3,99,1
T07,1,21-Jul-00,4,XX,0
T07,1,21-Jul-00,5,XX,0
T07,1,21-Jul-00,6,XX,0
T07,1,01-Aug-00,1,8,1
T07,1,01-Aug-00,1,99,1
T07,1,01-Aug-00,2,2,3
T07,1,01-Aug-00,2,8,1
T07,1,01-Aug-00,2,99,2
T07,1,01-Aug-00,3,2,1
T07,1,01-Aug-00,4,XX,0
T07,1,01-Aug-00,5,XX,0
T07,1,01-Aug-00,6,2,1
T07,1,08-Aug-00,1,XX,0
T07,1,08-Aug-00,2,2,7
T07,1,08-Aug-00,2,75,2
T07,1,08-Aug-00,2,99,1
T07,1,08-Aug-00,3,29,1
T07,1,08-Aug-00,4,XX,0
T07,1,08-Aug-00,5,99,1
T07,1,08-Aug-00,6,XX,0
T07,1,17-Aug-00,1,XX,0
T07,1,17-Aug-00,2,2,1
T07,1,17-Aug-00,2,75,3
T07,1,17-Aug-00,3,XX,0
T07,1,17-Aug-00,4,XX,0
T07,1,17-Aug-00,5,XX,0
T07,1,17-Aug-00,6,99,2
T07,1,30-Aug-00,1,XX,0
T07,1,30-Aug-00,2,2,1
T07,1,30-Aug-00,3,XX,0
T07,1,30-Aug-00,4,XX,0
T07,1,30-Aug-00,5,XX,0
T07,1,30-Aug-00,6,XX,0
T07,1,04-Sep-00,1,XX,0
T07,1,04-Sep-00,2,2,1
T07,1,04-Sep-00,2,99,2
T07,1,04-Sep-00,3,99,1
T07,1,04-Sep-00,4,XX,0
T07,1,04-Sep-00,5,99,2
T07,1,04-Sep-00,6,99,1
T07,1,18-Sep-00,1,122,2
T07,1,18-Sep-00,1,99,1
T07,1,18-Sep-00,2,XX,0
T07,1,18-Sep-00,3,XX,0
T07,1,18-Sep-00,4,XX,0
T07,1,18-Sep-00,5,XX,0
T07,1,18-Sep-00,6,XX,0
T07,1,24-Apr-01,1,2,1
T07,1,24-Apr-01,2,XX,0
T07,1,24-Apr-01,3,XX,0
T07,1,24-Apr-01,4,XX,0
T07,1,24-Apr-01,5,XX,0
T07,1,24-Apr-01,6,XX,0
T07,1,01-May-01,1,XX,0
T07,1,01-May-01,2,XX,0
T07,1,01-May-01,3,XX,0
T07,1,01-May-01,4,XX,0
T07,1,01-May-01,5,XX,0
T07,1,01-May-01,6,XX,0
T07,1,08-May-01,1,XX,0
T07,1,08-May-01,2,XX,0
T07,1,08-May-01,3,XX,0
T07,1,08-May-01,4,XX,0
T07,1,08-May-01,5,XX,0
T07,1,08-May-01,6,XX,0
T07,1,14-May-01,1,XX,0
T07,1,14-May-01,2,XX,0
T07,1,14-May-01,3,XX,0
T07,1,14-May-01,4,XX,0
T07,1,14-May-01,5,XX,0
T07,1,14-May-01,6,XX,0
T07,1,23-May-01,1,XX,0
T07,1,23-May-01,2,XX,0
T07,1,23-May-01,3,99,1
T07,1,23-May-01,4,99,1
T07,1,23-May-01,5,99,1
T07,1,23-May-01,6,99,1
T07,1,31-May-01,1,XX,0
T07,1,31-May-01,2,XX,0
T07,1,31-May-01,3,XX,0
T07,1,31-May-01,4,XX,0
T07,1,31-May-01,5,XX,0
T07,1,31-May-01,6,99,1
T07,1,04-Jun-01,1,99,2
T07,1,04-Jun-01,2,99,1
T07,1,04-Jun-01,3,XX,0
T07,1,04-Jun-01,4,XX,0
T07,1,04-Jun-01,5,XX,0
T07,1,04-Jun-01,6,99,1
T07,1,18-Jun-01,1,99,2
T07,1,18-Jun-01,2,XX,0
T07,1,18-Jun-01,3,XX,0
T07,1,18-Jun-01,4,99,1
T07,1,18-Jun-01,5,XX,0
T07,1,18-Jun-01,6,99,1
T07,1,25-Jun-01,1,29,1
T07,1,25-Jun-01,2,99,2
T07,1,25-Jun-01,3,99,1
T07,1,25-Jun-01,4,99,2
T07,1,25-Jun-01,5,99,2
T07,1,25-Jun-01,6,99,1
T07,1,02-Jul-01,1,99,1
T07,1,02-Jul-01,2,99,4
T07,1,02-Jul-01,3,XX,0
T07,1,02-Jul-01,4,99,4
T07,1,02-Jul-01,5,29,1
T07,1,02-Jul-01,5,99,1
T07,1,02-Jul-01,6,99,1
T07,1,24-Jul-01,1,XX,0
T07,1,24-Jul-01,2,XX,0
T07,1,24-Jul-01,3,XX,0
T07,1,24-Jul-01,4,XX,0
T07,1,24-Jul-01,5,XX,0
T07,1,24-Jul-01,6,XX,0
T07,1,31-Jul-01,1,2,2
T07,1,31-Jul-01,2,XX,0
T07,1,31-Jul-01,3,2,1
T07,1,31-Jul-01,4,XX,0
T07,1,31-Jul-01,5,2,1
T07,1,31-Jul-01,6,XX,0
T07,1,06-Aug-01,1,2,2
T07,1,06-Aug-01,1,75,1
T07,1,06-Aug-01,2,XX,0
T07,1,06-Aug-01,3,99,1
T07,1,06-Aug-01,4,XX,0
T07,1,06-Aug-01,5,2,1
T07,1,06-Aug-01,6,99,1
T07,1,17-Aug-01,1,XX,0
T07,1,17-Aug-01,2,98,1
T07,1,17-Aug-01,2,99,2
T07,1,17-Aug-01,3,XX,0
T07,1,17-Aug-01,4,XX,0
T07,1,17-Aug-01,5,2,1
T07,1,17-Aug-01,6,75,1
T07,1,17-Aug-01,6,99,2
T07,1,20-Aug-01,1,XX,0
T07,1,20-Aug-01,2,2,2
T07,1,20-Aug-01,2,99,1
T07,1,20-Aug-01,3,XX,0
T07,1,20-Aug-01,4,84,1
T07,1,20-Aug-01,5,2,1
T07,1,20-Aug-01,6,XX,0
T07,1,28-Aug-01,1,84,1
T07,1,28-Aug-01,2,XX,0
T07,1,28-Aug-01,3,2,1
T07,1,28-Aug-01,4,XX,0
T07,1,28-Aug-01,5,99,2
T07,1,28-Aug-01,6,XX,0
T07,1,05-Sep-01,1,XX,0
T07,1,05-Sep-01,2,XX,0
T07,1,05-Sep-01,3,2,1
T07,1,05-Sep-01,4,122,1
T07,1,05-Sep-01,5,XX,0
T07,1,05-Sep-01,6,99,1
T07,1,04-Apr-02,1,XX,0
T07,1,04-Apr-02,2,XX,0
T07,1,04-Apr-02,3,XX,0
T07,1,04-Apr-02,4,XX,0
T07,1,04-Apr-02,5,XX,0
T07,1,04-Apr-02,6,XX,0
T07,1,08-Apr-02,1,XX,0
T07,1,08-Apr-02,2,XX,0
T07,1,08-Apr-02,3,XX,0
T07,1,08-Apr-02,4,XX,0
T07,1,08-Apr-02,5,XX,0
T07,1,08-Apr-02,6,XX,0
T07,1,17-Apr-02,1,XX,0
T07,1,17-Apr-02,2,XX,0
T07,1,17-Apr-02,3,XX,0
T07,1,17-Apr-02,4,XX,0
T07,1,17-Apr-02,5,XX,0
T07,1,17-Apr-02,6,XX,0
T07,1,25-Apr-02,1,XX,0
T07,1,25-Apr-02,2,XX,0
T07,1,25-Apr-02,3,XX,0
T07,1,25-Apr-02,4,XX,0
T07,1,25-Apr-02,5,XX,0
T07,1,25-Apr-02,6,XX,0
T07,1,02-May-02,1,XX,0
T07,1,02-May-02,2,XX,0
T07,1,02-May-02,3,XX,0
T07,1,02-May-02,4,XX,0
T07,1,02-May-02,5,99,1
T07,1,02-May-02,6,XX,0
T07,1,16-May-02,1,99,1
T07,1,16-May-02,2,XX,0
T07,1,16-May-02,3,XX,0
T07,1,16-May-02,4,XX,0
T07,1,16-May-02,5,XX,0
T07,1,16-May-02,6,XX,0
T07,1,27-May-02,1,XX,0
T07,1,27-May-02,2,99,1
T07,1,27-May-02,3,XX,0
T07,1,27-May-02,4,99,1
T07,1,27-May-02,5,XX,0
T07,1,27-May-02,6,XX,0
T07,1,06-Jun-02,1,XX,0
T07,1,06-Jun-02,2,99,1
T07,1,06-Jun-02,3,XX,0
T07,1,06-Jun-02,4,XX,0
T07,1,06-Jun-02,5,99,1
T07,1,06-Jun-02,6,XX,0
T07,1,20-Jun-02,1,99,1
T07,1,20-Jun-02,2,XX,0
T07,1,20-Jun-02,3,XX,0
T07,1,20-Jun-02,4,99,2
T07,1,20-Jun-02,5,XX,0
T07,1,20-Jun-02,6,99,1
T07,1,28-Jun-02,1,99,1
T07,1,28-Jun-02,2,XX,0
T07,1,28-Jun-02,3,XX,0
T07,1,28-Jun-02,4,99,2
T07,1,28-Jun-02,5,XX,0
T07,1,28-Jun-02,6,XX,0
T07,1,11-Jul-02,1,XX,0
T07,1,11-Jul-02,2,8,2
T07,1,11-Jul-02,3,XX,0
T07,1,11-Jul-02,4,XX,0
T07,1,11-Jul-02,5,XX,0
T07,1,11-Jul-02,6,XX,0
T07,1,18-Jul-02,1,99,1
T07,1,18-Jul-02,2,XX,0
T07,1,18-Jul-02,3,XX,0
T07,1,18-Jul-02,4,XX,0
T07,1,18-Jul-02,5,XX,0
T07,1,18-Jul-02,6,XX,0
T07,1,26-Jul-02,1,XX,0
T07,1,26-Jul-02,2,99,1
T07,1,26-Jul-02,3,XX,0
T07,1,26-Jul-02,4,XX,0
T07,1,26-Jul-02,5,XX,0
T07,1,26-Jul-02,6,XX,0
T07,1,30-Jul-02,1,8,2
T07,1,30-Jul-02,2,XX,0
T07,1,30-Jul-02,3,XX,0
T07,1,30-Jul-02,4,XX,0
T07,1,30-Jul-02,5,XX,0
T07,1,30-Jul-02,6,XX,0
T07,1,05-Aug-02,1,2,1
T07,1,05-Aug-02,2,2,1
T07,1,05-Aug-02,3,XX,0
T07,1,05-Aug-02,4,XX,0
T07,1,05-Aug-02,5,XX,0
T07,1,05-Aug-02,6,2,3
T07,1,14-Aug-02,1,XX,0
T07,1,14-Aug-02,2,2,1
T07,1,14-Aug-02,3,XX,0
T07,1,14-Aug-02,4,2,1
T07,1,14-Aug-02,5,XX,0
T07,1,14-Aug-02,6,XX,0
T07,1,21-Aug-02,1,XX,0
T07,1,21-Aug-02,2,XX,0
T07,1,21-Aug-02,3,XX,0
T07,1,21-Aug-02,4,XX,0
T07,1,21-Aug-02,5,XX,0
T07,1,21-Aug-02,6,XX,0
T07,1,27-Aug-02,1,99,1
T07,1,27-Aug-02,2,122,2
T07,1,27-Aug-02,2,2,1
T07,1,27-Aug-02,3,XX,0
T07,1,27-Aug-02,4,XX,0
T07,1,27-Aug-02,5,2,2
T07,1,27-Aug-02,6,XX,0
T07,1,02-Sep-02,1,75,1
T07,1,02-Sep-02,2,2,2
T07,1,02-Sep-02,3,2,1
T07,1,02-Sep-02,4,2,2
T07,1,02-Sep-02,5,XX,0
T07,1,02-Sep-02,6,XX,0
T07,1,11-Sep-02,1,122,1
T07,1,11-Sep-02,2,122,1
T07,1,11-Sep-02,3,122,1
T07,1,11-Sep-02,4,XX,0
T07,1,11-Sep-02,5,2,1
T07,1,11-Sep-02,6,2,1
T07,1,11-Sep-02,6,99,1
T07,1,20-Sep-02,1,XX,0
T07,1,20-Sep-02,2,XX,0
T07,1,20-Sep-02,3,XX,0
T07,1,20-Sep-02,4,XX,0
T07,1,20-Sep-02,5,XX,0
T07,1,20-Sep-02,6,XX,0
T07,1,07-Apr-03,1,XX,0
T07,1,07-Apr-03,2,XX,0
T07,1,07-Apr-03,3,XX,0
T07,1,07-Apr-03,4,XX,0
T07,1,07-Apr-03,5,XX,0
T07,1,07-Apr-03,6,XX,0
T07,1,14-Apr-03,1,XX,0
T07,1,14-Apr-03,2,XX,0
T07,1,14-Apr-03,3,XX,0
T07,1,14-Apr-03,4,XX,0
T07,1,14-Apr-03,5,XX,0
T07,1,14-Apr-03,6,XX,0
T07,1,16-Apr-03,1,99,1
T07,1,16-Apr-03,2,XX,0
T07,1,16-Apr-03,3,XX,0
T07,1,16-Apr-03,4,XX,0
T07,1,16-Apr-03,5,XX,0
T07,1,16-Apr-03,6,XX,0
T07,1,23-Apr-03,1,XX,0
T07,1,23-Apr-03,2,XX,0
T07,1,23-Apr-03,3,XX,0
T07,1,23-Apr-03,4,XX,0
T07,1,23-Apr-03,5,XX,0
T07,1,23-Apr-03,6,XX,0
T07,1,30-Apr-03,1,XX,0
T07,1,30-Apr-03,2,XX,0
T07,1,30-Apr-03,3,XX,0
T07,1,30-Apr-03,4,XX,0
T07,1,30-Apr-03,5,XX,0
T07,1,30-Apr-03,6,XX,0
T07,1,07-May-03,1,99,2
T07,1,07-May-03,2,XX,0
T07,1,07-May-03,3,XX,0
T07,1,07-May-03,4,XX,0
T07,1,07-May-03,5,XX,0
T07,1,07-May-03,6,XX,0
T07,1,15-May-03,1,XX,0
T07,1,15-May-03,2,XX,0
T07,1,15-May-03,3,XX,0
T07,1,15-May-03,4,XX,0
T07,1,15-May-03,5,XX,0
T07,1,15-May-03,6,XX,0
T07,1,29-May-03,1,XX,0
T07,1,29-May-03,2,99,1
T07,1,29-May-03,3,XX,0
T07,1,29-May-03,4,XX,0
T07,1,29-May-03,5,XX,0
T07,1,29-May-03,6,XX,0
T07,1,09-Jun-03,1,100,3
T07,1,09-Jun-03,2,99,1
T07,1,09-Jun-03,3,XX,0
T07,1,09-Jun-03,4,99,1
T07,1,09-Jun-03,5,XX,0
T07,1,09-Jun-03,6,99,1
T07,1,24-Jun-03,1,XX,0
T07,1,24-Jun-03,2,99,1
T07,1,24-Jun-03,3,XX,0
T07,1,24-Jun-03,4,XX,0
T07,1,24-Jun-03,5,XX,0
T07,1,24-Jun-03,6,99,2
T07,1,04-Jul-03,1,8,2
T07,1,04-Jul-03,1,99,1
T07,1,04-Jul-03,2,8,1
T07,1,04-Jul-03,3,XX,0
T07,1,04-Jul-03,4,XX,0
T07,1,04-Jul-03,5,99,1
T07,1,04-Jul-03,6,XX,0
T07,1,09-Jul-03,1,75,1
T07,1,09-Jul-03,1,8,1
T07,1,09-Jul-03,2,75,2
T07,1,09-Jul-03,3,XX,0
T07,1,09-Jul-03,4,XX,0
T07,1,09-Jul-03,5,XX,0
